,teamId,playerId,playerName,min,xG,eventType,teamColor,match_id,isOwnGoal,teamName,venue
160,10242,348420,Renaud Ripart,45,0.07497811317443848,AttemptSaved,#C89810,3904387,False,Troyes,A
161,10242,354479,Xavier Chavalerin,48,0.09467431902885437,Miss,#C89810,3904387,False,Troyes,A
162,10242,348420,Renaud Ripart,50,0.0914774239063263,AttemptSaved,#C89810,3904387,False,Troyes,A
163,10242,348420,Renaud Ripart,55,0.05906006693840027,AttemptSaved,#C89810,3904387,False,Troyes,A
164,10242,541933,Mama Baldé,61,0.16639399528503418,AttemptSaved,#C89810,3904387,False,Troyes,A
165,10242,525133,Erik Palmer-Brown,61,0.04398852586746216,AttemptSaved,#C89810,3904387,False,Troyes,A
166,10242,354479,Xavier Chavalerin,81,0.029023677110671997,AttemptSaved,#C89810,3904387,False,Troyes,A
167,10242,541933,Mama Baldé,90,0.05129820108413696,AttemptSaved,#C89810,3904387,False,Troyes,A
168,10242,1341387,Wilson Odobert,90,0.029441356658935547,Miss,#C89810,3904387,False,Troyes,A
169,10242,1032039,Jackson Porozo,90,0.026516318321228027,Miss,#C89810,3904387,False,Troyes,A
170,9829,934675,Jean Lucas,12,0.0188848078250885,AttemptSaved,#C80C13,3904391,False,Monaco,A
171,9829,696646,Axel Disasi,13,0.04405868053436279,Miss,#C80C13,3904391,False,Monaco,A
172,9829,527103,Breel Embolo,26,0.020436644554138184,Miss,#C80C13,3904391,False,Monaco,A
173,9829,527103,Breel Embolo,28,0.057342529296875,AttemptSaved,#C80C13,3904391,False,Monaco,A
174,9829,837061,Krepin Diatta,28,0.1571166217327118,AttemptSaved,#C80C13,3904391,False,Monaco,A
175,9829,527103,Breel Embolo,28,0.09732630848884583,AttemptSaved,#C80C13,3904391,False,Monaco,A
176,9829,906945,Ismail Jakobs,29,0.020875751972198486,AttemptSaved,#C80C13,3904391,False,Monaco,A
177,9829,575225,Gelson Martins,35,0.07186523079872131,AttemptSaved,#C80C13,3904391,False,Monaco,A
178,9829,953812,Sofiane Diop,40,0.11169180274009705,Miss,#C80C13,3904391,False,Monaco,A
179,9829,837061,Krepin Diatta,43,0.024231910705566406,Goal,#C80C13,3904391,False,Monaco,A
180,9829,575225,Gelson Martins,47,0.06121283769607544,Miss,#C80C13,3904391,False,Monaco,A
181,9829,837061,Krepin Diatta,48,0.009074538946151733,AttemptSaved,#C80C13,3904391,False,Monaco,A
182,9829,837061,Krepin Diatta,48,0.03743106126785278,Miss,#C80C13,3904391,False,Monaco,A
183,9829,953812,Sofiane Diop,53,0.8966606855392456,Goal,#C80C13,3904391,False,Monaco,A
184,9829,934675,Jean Lucas,61,0.27143871784210205,AttemptSaved,#C80C13,3904391,False,Monaco,A
185,9829,527103,Breel Embolo,63,0.05088797211647034,AttemptSaved,#C80C13,3904391,False,Monaco,A
186,9829,575225,Gelson Martins,65,0.04399392008781433,AttemptSaved,#C80C13,3904391,False,Monaco,A
187,9829,954621,Youssouf Fofana,73,0.014179378747940063,Miss,#C80C13,3904391,False,Monaco,A
188,9829,934675,Jean Lucas,74,0.09779369831085205,Miss,#C80C13,3904391,False,Monaco,A
189,9829,527103,Breel Embolo,76,0.28411245346069336,AttemptSaved,#C80C13,3904391,False,Monaco,A
190,9829,934675,Jean Lucas,79,0.054096370935440063,AttemptSaved,#C80C13,3904391,False,Monaco,A
191,9829,954621,Youssouf Fofana,80,0.02922600507736206,Miss,#C80C13,3904391,False,Monaco,A
192,9829,1207992,Vanderson,82,0.17040345072746277,Miss,#C80C13,3904391,False,Monaco,A
193,9829,1305618,Maghnes Akliouche,85,0.1758100688457489,AttemptSaved,#C80C13,3904391,False,Monaco,A
194,9831,844437,Amine Gouiri,4,0.11091524362564087,Miss,#181818,3904393,False,Nice,A
195,9831,183530,Andy Delort,27,0.09578770399093628,Miss,#181818,3904393,False,Nice,A
196,9831,800624,Calvin Stengs,32,0.1296118199825287,Post,#181818,3904393,False,Nice,A
197,9831,844437,Amine Gouiri,36,0.12237986922264099,AttemptSaved,#181818,3904393,False,Nice,A
198,9831,183530,Andy Delort,42,0.043671220541000366,Miss,#181818,3904393,False,Nice,A
199,9831,183530,Andy Delort,45,0.14185526967048645,Miss,#181818,3904393,False,Nice,A
200,9831,183530,Andy Delort,55,0.14558783173561096,Miss,#181818,3904393,False,Nice,A
201,9831,844437,Amine Gouiri,61,0.06583711504936218,AttemptSaved,#181818,3904393,False,Nice,A
202,9831,421786,Mario Lemina,68,0.024031132459640503,Miss,#181818,3904393,False,Nice,A
203,9831,75489,Aaron Ramsey,78,0.298168420791626,Goal,#181818,3904393,False,Nice,A
204,9831,421786,Mario Lemina,90,0.03893539309501648,AttemptSaved,#181818,3904393,False,Nice,A
205,9847,19533,Neymar,7,0.16087645292282104,AttemptSaved,#005090,3904385,False,Paris Saint-Germain,A
206,9847,19533,Neymar,9,0.11364004015922546,Goal,#005090,3904385,False,Paris Saint-Germain,A
207,9847,1061249,Vitinha,18,0.08639025688171387,Miss,#005090,3904385,False,Paris Saint-Germain,A
208,9847,770881,Achraf Hakimi,26,0.31466490030288696,Goal,#005090,3904385,False,Paris Saint-Germain,A
209,9847,30962,Sergio Ramos,29,0.11943051218986511,AttemptSaved,#005090,3904385,False,Paris Saint-Germain,A
210,9847,267365,Marquinhos,30,0.10008805990219116,AttemptSaved,#005090,3904385,False,Paris Saint-Germain,A
211,9847,1158945,Nuno Mendes,37,0.1343224048614502,AttemptSaved,#005090,3904385,False,Paris Saint-Germain,A
212,9847,267365,Marquinhos,38,0.3460366427898407,Goal,#005090,3904385,False,Paris Saint-Germain,A
213,9847,30981,Lionel Messi,45,0.19935718178749084,AttemptSaved,#005090,3904385,False,Paris Saint-Germain,A
214,9847,30981,Lionel Messi,50,0.11641585826873779,AttemptSaved,#005090,3904385,False,Paris Saint-Germain,A
215,9847,562035,Presnel Kimpembe,54,0.31365928053855896,Miss,#005090,3904385,False,Paris Saint-Germain,A
216,9847,30981,Lionel Messi,69,0.10065281391143799,Miss,#005090,3904385,False,Paris Saint-Germain,A
217,9847,1158945,Nuno Mendes,77,0.06259259581565857,AttemptSaved,#005090,3904385,False,Paris Saint-Germain,A
218,9847,30981,Lionel Messi,80,0.46453922986984253,Goal,#005090,3904385,False,Paris Saint-Germain,A
219,9847,1197030,Hugo Ekitike,84,0.044855475425720215,Miss,#005090,3904385,False,Paris Saint-Germain,A
220,9847,30981,Lionel Messi,86,0.38889384269714355,Goal,#005090,3904385,False,Paris Saint-Germain,A
221,9847,282691,Juan Bernat,87,0.35445624589920044,AttemptSaved,#005090,3904385,False,Paris Saint-Germain,A
222,9847,30981,Lionel Messi,90,0.0834389328956604,AttemptSaved,#005090,3904385,False,Paris Saint-Germain,A
223,9830,498655,Andrei Girotto,5,0.07810097932815552,Miss,#49a25e,3904384,False,Nantes,A
