,team_id,team,zone,perc_for,perc_against,classed,self_rank,opp_rank,biv_rank,season
564,2174,Cremonese,25,0.5,0.5,contested,0.1935483871,0.2258064516,1,2021/2022
565,2174,Cremonese,26,0.4,0.6,opp,0.5161290323,0.7258064516,6,2021/2022
566,2174,Cremonese,27,0.3782234957,0.6217765043,opp,0.5806451613,0.9032258065,9,2021/2022
567,2174,Cremonese,28,0.4435261708,0.5564738292,opp,0.8709677419,0.8064516129,9,2021/2022
568,2174,Cremonese,29,0.3201438849,0.6798561151,opp,0.3870967742,0.7258064516,3,2021/2022
569,2174,Cremonese,30,0.2828282828,0.7171717172,opp,0.0967741935,0.2580645161,1,2021/2022
570,2182,Sassuolo,1,0.4895833333,0.5104166667,contested,0.1935483871,0.1935483871,1,2021/2022
571,2182,Sassuolo,2,0.4572368421,0.5427631579,contested,0.4193548387,0.5806451613,3,2021/2022
572,2182,Sassuolo,3,0.5135135135,0.4864864865,contested,0.7741935484,0.6612903226,9,2021/2022
573,2182,Sassuolo,4,0.5027322404,0.4972677596,contested,0.7096774194,0.7096774194,9,2021/2022
574,2182,Sassuolo,5,0.4464944649,0.5535055351,opp,0.3548387097,0.5161290323,2,2021/2022
575,2182,Sassuolo,6,0.4831460674,0.5168539326,contested,0.1290322581,0.1290322581,1,2021/2022
576,2182,Sassuolo,7,0.610619469,0.389380531,team,0.2580645161,0.0967741935,1,2021/2022
577,2182,Sassuolo,8,0.587628866,0.412371134,team,0.5161290323,0.3870967742,4,2021/2022
578,2182,Sassuolo,9,0.549689441,0.450310559,contested,0.6774193548,0.4838709677,8,2021/2022
579,2182,Sassuolo,10,0.4570637119,0.5429362881,contested,0.4838709677,0.7419354839,6,2021/2022
580,2182,Sassuolo,11,0.3542234332,0.6457765668,opp,0.3870967742,0.9032258065,3,2021/2022
581,2182,Sassuolo,12,0.2941176471,0.7058823529,opp,0.0806451613,0.3548387097,1,2021/2022
582,2182,Sassuolo,13,0.8366336634,0.1633663366,team,0.9677419355,0.2580645161,7,2021/2022
583,2182,Sassuolo,14,0.5971428571,0.4028571429,team,0.8387096774,0.4193548387,7,2021/2022
584,2182,Sassuolo,15,0.53125,0.46875,contested,0.8064516129,0.6612903226,9,2021/2022
585,2182,Sassuolo,16,0.3935926773,0.6064073227,opp,0.5806451613,0.935483871,9,2021/2022
586,2182,Sassuolo,17,0.3398821218,0.6601178782,opp,0.6451612903,0.9677419355,9,2021/2022
587,2182,Sassuolo,18,0.1639722864,0.8360277136,opp,0.2903225806,1.0,3,2021/2022
588,2182,Sassuolo,19,0.6285714286,0.3714285714,team,0.1612903226,0.064516129,1,2021/2022
589,2182,Sassuolo,20,0.6928838951,0.3071161049,team,0.7419354839,0.2903225806,7,2021/2022
590,2182,Sassuolo,21,0.6114130435,0.3885869565,team,0.9032258065,0.4516129032,8,2021/2022
591,2182,Sassuolo,22,0.4479166667,0.5520833333,opp,0.5806451613,0.8387096774,9,2021/2022
592,2182,Sassuolo,23,0.3610223642,0.6389776358,opp,0.3225806452,0.8064516129,3,2021/2022
593,2182,Sassuolo,24,0.2347826087,0.7652173913,opp,0.0322580645,0.3225806452,1,2021/2022
594,2182,Sassuolo,25,0.547826087,0.452173913,contested,0.2258064516,0.2258064516,1,2021/2022
595,2182,Sassuolo,26,0.5227963526,0.4772036474,contested,0.5806451613,0.5483870968,8,2021/2022
596,2182,Sassuolo,27,0.5034482759,0.4965517241,contested,0.8709677419,0.8709677419,9,2021/2022
597,2182,Sassuolo,28,0.5717391304,0.4282608696,team,0.935483871,0.7741935484,9,2021/2022
598,2182,Sassuolo,29,0.4924924925,0.5075075075,contested,0.4516129032,0.6129032258,6,2021/2022
599,2182,Sassuolo,30,0.4545454545,0.5454545455,contested,0.0806451613,0.1612903226,1,2021/2022
