,event_id,minute,second,team_id,x,y,expanded_minute,period,outcome_type,qualifiers,satisfied_events_types,is_touch,player_id,end_x,end_y,related_event_id,related_player_id,goal_mouth_z,goal_mouth_y,is_shot,blocked_x,blocked_y,card_type,is_goal,player_name,event_type,pass_recipient,team_name,match_date,match_id,match_string
1295,2501089425.0,85,50.0,13,47.5,58.4,90,SecondHalf,Successful,"[{'Angle': '4.6'}, {'Zone': 'Back'}, {'PassEndY': '33.5'}, {'PassEndX': '46.4'}, {'Length': '17.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,334087.0,46.4,33.5,,,,,,,,,,Gabriel Magalhães,Pass,William Saliba,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1296,2501089431.0,85,57.0,13,67.4,16.3,90,SecondHalf,Successful,"[{'PassEndY': '7.1'}, {'Angle': '5.5'}, {'Zone': 'Right'}, {'Length': '9.3'}, {'PassEndX': '74.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,361822.0,74.0,7.1,,,,,,,,,,William Saliba,Pass,Fábio Vieira,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1297,2501089433.0,85,58.0,13,74.0,7.1,90,SecondHalf,Successful,"[{'PassEndY': '14.8'}, {'Angle': '1.3'}, {'Length': '5.4'}, {'PassEndX': '75.2'}, {'Zone': 'Right'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,394924.0,75.2,14.8,,,,,,,,,,Fábio Vieira,Pass,Martin Ødegaard,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1298,2501089441.0,85,59.0,13,75.5,15.8,90,SecondHalf,Successful,"[{'PassEndX': '63.7'}, {'Length': '12.5'}, {'Zone': 'Right'}, {'Angle': '3.0'}, {'PassEndY': '18.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,247454.0,63.7,18.2,,,,,,,,,,Martin Ødegaard,Pass,William Saliba,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1299,2501089445.0,86,0.0,13,63.7,18.4,91,SecondHalf,Successful,"[{'Angle': '3.3'}, {'PassEndY': '16.6'}, {'Length': '6.7'}, {'PassEndX': '57.4'}, {'Zone': 'Right'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,361822.0,57.4,16.6,,,,,,,,,,William Saliba,Pass,Takehiro Tomiyasu,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1300,2501089449.0,86,1.0,13,55.0,11.2,91,SecondHalf,Successful,"[{'PassEndY': '38.2'}, {'Zone': 'Back'}, {'Angle': '2.0'}, {'PassEndX': '46.3'}, {'Length': '20.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,377283.0,46.3,38.2,,,,,,,,,,Takehiro Tomiyasu,Pass,Gabriel Magalhães,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1301,2501089475.0,86,4.0,13,43.8,50.9,91,SecondHalf,Successful,"[{'Angle': '1.3'}, {'PassEndY': '71.1'}, {'PassEndX': '47.8'}, {'Length': '14.4'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,334087.0,47.8,71.1,,,,,,,,,,Gabriel Magalhães,Pass,Albert Sambi Lokonga,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1302,2501089495.0,86,9.0,13,58.9,67.4,91,SecondHalf,Successful,"[{'Angle': '3.7'}, {'PassEndX': '48.0'}, {'PassEndY': '56.7'}, {'Length': '13.6'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,349102.0,48.0,56.7,,,,,,,,,,Albert Sambi Lokonga,Pass,Gabriel Magalhães,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1303,2501089507.0,86,14.0,13,47.1,54.9,91,SecondHalf,Successful,"[{'Zone': 'Back'}, {'PassEndX': '46.4'}, {'Angle': '4.7'}, {'PassEndY': '31.1'}, {'Length': '16.2'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,334087.0,46.4,31.1,,,,,,,,,,Gabriel Magalhães,Pass,William Saliba,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1304,2501089511.0,86,18.0,13,46.1,33.4,91,SecondHalf,Successful,"[{'PassEndY': '59.9'}, {'Zone': 'Back'}, {'PassEndX': '38.3'}, {'Length': '19.8'}, {'Angle': '2.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,361822.0,38.3,59.9,,,,,,,,,,William Saliba,Pass,Gabriel Magalhães,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1305,2501089523.0,86,19.0,13,38.3,59.9,91,SecondHalf,Successful,"[{'PassEndX': '56.2'}, {'PassEndY': '90.6'}, {'Angle': '0.8'}, {'Zone': 'Left'}, {'Length': '28.1'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,334087.0,56.2,90.6,,,,,,,,,,Gabriel Magalhães,Pass,Granit Xhaka,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1306,2501089529.0,86,24.0,13,62.9,88.4,91,SecondHalf,Successful,"[{'Chipped': True}, {'PassEndX': '78.7'}, {'Length': '20.1'}, {'Angle': '5.7'}, {'PassEndY': '71.6'}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passChipped', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,89401.0,78.7,71.6,,,,,,,,,,Granit Xhaka,Pass,Eddie Nketiah,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1307,2501089533.0,86,26.0,13,79.3,70.6,91,SecondHalf,Successful,"[{'Zone': 'Center'}, {'Offensive': True}, {'OppositeRelatedEvent': '752'}]","['duelAerialWon', 'offensiveDuel']",False,345845.0,,,,,,,,,,,,Eddie Nketiah,Aerial,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1308,2501089535.0,86,26.0,167,20.7,29.4,91,SecondHalf,Unsuccessful,"[{'Defensive': True}, {'OppositeRelatedEvent': '709'}, {'Zone': 'Back'}]","['duelAerialLost', 'defensiveDuel']",False,122117.0,,,,,,,,,,,,Aymeric Laporte,Aerial,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1309,2501089541.0,86,26.0,13,78.7,71.6,91,SecondHalf,Unsuccessful,"[{'Length': '9.0'}, {'PassEndX': '70.6'}, {'Zone': 'Center'}, {'PassEndY': '75.8'}, {'Angle': '2.8'}, {'HeadPass': True}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passBack', 'passLeft', 'finalThird', 'pos']",True,345845.0,70.6,75.8,,,,,,,,,,Eddie Nketiah,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1310,2501089543.0,86,28.0,167,23.0,28.4,91,SecondHalf,Unsuccessful,"[{'Length': '2.1'}, {'PassEndX': '24.9'}, {'Offensive': True}, {'Angle': '0.3'}, {'Zone': 'Back'}, {'PassEndY': '29.3'}, {'OppositeRelatedEvent': '711'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,303139.0,24.9,29.3,,,,,,,,,,Rodri,Pass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1311,2501089553.0,86,28.0,13,71.1,75.3,91,SecondHalf,Successful,"[{'Zone': 'Center'}, {'OppositeRelatedEvent': '753'}, {'Defensive': True}]","['touches', 'outfielderBlockedPass']",True,247454.0,,,,,,,,,,,,Martin Ødegaard,BlockedPass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1312,2501089565.0,86,29.0,13,71.8,71.9,91,SecondHalf,Unsuccessful,"[{'Length': '22.1'}, {'PassEndX': '92.1'}, {'PassEndY': '63.3'}, {'Throughball': True}, {'Angle': '6.0'}, {'Zone': 'Center'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passThroughBallInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,89401.0,92.1,63.3,,,,,,,,,,Granit Xhaka,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1313,2501089573.0,86,31.0,167,7.6,40.9,91,SecondHalf,Successful,[],"['touches', 'keeperSmother']",True,133569.0,,,,,,,,,,,,Stefan Ortega,Smother,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1314,2501089583.0,86,32.0,167,7.6,40.9,91,SecondHalf,Successful,[],['ballRecovery'],False,133569.0,,,,,,,,,,,,Stefan Ortega,KeeperPickup,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1315,2501089651.0,86,49.0,167,13.5,46.9,91,SecondHalf,Unsuccessful,"[{'Angle': '5.9'}, {'PassEndX': '73.7'}, {'Zone': 'Right'}, {'Length': '69.4'}, {'Longball': True}, {'PassEndY': '4.7'}]","['touches', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,133569.0,73.7,4.7,,,,,,,,,,Stefan Ortega,Pass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1316,2501089649.0,86,56.0,13,24.7,96.5,91,SecondHalf,Successful,[],['ballRecovery'],False,273257.0,,,,,,,,,,,,Oleksandr Zinchenko,BallRecovery,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1317,2501089661.0,86,56.0,13,21.8,96.6,91,SecondHalf,Successful,"[{'PassEndX': '2.5'}, {'Angle': '3.9'}, {'Zone': 'Back'}, {'PassEndY': '66.2'}, {'Length': '28.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,273257.0,2.5,66.2,,,,,,,,,,Oleksandr Zinchenko,Pass,Matt Turner,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1318,2501089675.0,86,58.0,13,2.6,66.0,91,SecondHalf,Successful,"[{'Angle': '5.1'}, {'PassEndY': '43.3'}, {'Zone': 'Back'}, {'Length': '16.6'}, {'PassEndX': '8.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,319712.0,8.3,43.3,,,,,,,,,,Matt Turner,Pass,William Saliba,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1319,2501089685.0,87,2.0,13,9.2,32.8,92,SecondHalf,Successful,"[{'Length': '18.4'}, {'PassEndX': '26.7'}, {'Angle': '0.1'}, {'Zone': 'Back'}, {'PassEndY': '35.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,361822.0,26.7,35.0,,,,,,,,,,William Saliba,Pass,Martin Ødegaard,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1320,2501089699.0,87,7.0,13,28.8,47.0,92,SecondHalf,Successful,"[{'PassEndY': '74.9'}, {'Length': '19.4'}, {'PassEndX': '32.7'}, {'Zone': 'Back'}, {'Angle': '1.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,247454.0,32.7,74.9,,,,,,,,,,Martin Ødegaard,Pass,Granit Xhaka,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1321,2501089707.0,87,9.0,13,37.7,73.6,92,SecondHalf,Successful,"[{'Zone': 'Back'}, {'PassEndY': '84.9'}, {'Angle': '0.6'}, {'Length': '13.2'}, {'PassEndX': '47.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,89401.0,47.9,84.9,,,,,,,,,,Granit Xhaka,Pass,Oleksandr Zinchenko,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1322,2501089737.0,87,15.0,13,65.1,90.8,92,SecondHalf,Successful,"[{'PassEndY': '96.8'}, {'Length': '12.0'}, {'Zone': 'Left'}, {'PassEndX': '75.8'}, {'Angle': '0.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,273257.0,75.8,96.8,,,,,,,,,,Oleksandr Zinchenko,Pass,Gabriel Martinelli,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1323,2501089757.0,87,21.0,13,93.4,90.4,92,SecondHalf,Successful,"[{'Zone': 'Left'}, {'Offensive': True}, {'OppositeRelatedEvent': '757'}]","['touches', 'dribbleWon']",True,380706.0,,,,,,,,,,,,Gabriel Martinelli,TakeOn,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1324,2501089741.0,87,21.0,167,6.6,9.6,92,SecondHalf,Unsuccessful,"[{'Defensive': True}, {'Zone': 'Back'}, {'OppositeRelatedEvent': '720'}]",['challengeLost'],False,69778.0,,,,,,,,,,,,Kyle Walker,Challenge,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1325,2501089773.0,87,22.0,13,97.6,72.9,92,SecondHalf,Unsuccessful,"[{'Zone': 'Center'}, {'Angle': '4.2'}, {'PassEndX': '93.3'}, {'Offensive': True}, {'Length': '8.8'}, {'PassEndY': '61.8'}, {'OppositeRelatedEvent': '758'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passBack', 'passRight', 'finalThird', 'pos']",True,380706.0,93.3,61.8,,,,,,,,,,Gabriel Martinelli,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1326,2501089761.0,87,22.0,167,4.6,31.1,92,SecondHalf,Successful,"[{'Zone': 'Back'}, {'OppositeRelatedEvent': '721'}, {'Defensive': True}]","['touches', 'outfielderBlockedPass']",True,297390.0,,,,,,,,,,,,Manuel Akanji,BlockedPass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1327,2501089775.0,87,24.0,167,7.9,44.8,92,SecondHalf,Successful,[{'Zone': 'Back'}],['touches'],True,77464.0,,,,,,,,,,,,Ilkay Gündogan,BallTouch,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1328,2501089783.0,87,26.0,167,3.6,47.2,92,SecondHalf,Successful,[],['ballRecovery'],False,133569.0,,,,,,,,,,,,Stefan Ortega,KeeperPickup,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1329,2501089811.0,87,37.0,167,6.4,42.5,92,SecondHalf,Successful,"[{'Length': '28.6'}, {'PassEndY': '9.1'}, {'PassEndX': '22.9'}, {'Angle': '5.4'}, {'Zone': 'Back'}, {'KeeperThrow': True}]","['touches', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,133569.0,22.9,9.1,,,,,,,,,,Stefan Ortega,Pass,Bernardo Silva,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1330,2501089833.0,87,43.0,167,29.9,26.4,92,SecondHalf,Successful,"[{'OppositeRelatedEvent': '722'}, {'Zone': 'Back'}, {'Defensive': True}, {'Foul': True}]","['touches', 'foulGiven']",True,136741.0,,,,,,,,,,,,Bernardo Silva,Foul,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1331,2501089825.0,87,43.0,13,70.1,73.6,92,SecondHalf,Unsuccessful,"[{'OppositeRelatedEvent': '762'}, {'Zone': 'Center'}, {'Offensive': True}, {'Foul': True}]",['foulCommitted'],False,273257.0,,,,,,,,,,,,Oleksandr Zinchenko,Foul,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1332,2501089849.0,87,51.0,167,30.4,28.4,92,SecondHalf,Successful,"[{'Angle': '3.6'}, {'PassEndY': '24.2'}, {'PassEndX': '25.0'}, {'FreekickTaken': True}, {'Zone': 'Back'}, {'Length': '6.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passFreekickAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,136741.0,25.0,24.2,,,,,,,,,,Bernardo Silva,Pass,Manuel Akanji,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1333,2501089853.0,87,52.0,167,25.0,24.2,92,SecondHalf,Successful,"[{'Length': '5.3'}, {'PassEndY': '26.3'}, {'Angle': '0.3'}, {'PassEndX': '29.9'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,297390.0,29.9,26.3,,,,,,,,,,Manuel Akanji,Pass,Bernardo Silva,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1334,2501089857.0,87,53.0,167,29.9,26.3,92,SecondHalf,Successful,"[{'Zone': 'Back'}, {'Angle': '4.4'}, {'PassEndY': '2.6'}, {'PassEndX': '25.6'}, {'Length': '16.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,136741.0,25.6,2.6,,,,,,,,,,Bernardo Silva,Pass,Kyle Walker,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1335,2501089869.0,87,54.0,167,25.6,2.6,92,SecondHalf,Successful,"[{'Length': '16.5'}, {'Zone': 'Back'}, {'Angle': '1.7'}, {'PassEndY': '26.8'}, {'PassEndX': '24.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,69778.0,24.1,26.8,,,,,,,,,,Kyle Walker,Pass,Manuel Akanji,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1336,2501089881.0,87,59.0,167,23.2,25.4,92,SecondHalf,Successful,"[{'Angle': '2.4'}, {'PassEndY': '44.3'}, {'PassEndX': '8.7'}, {'Length': '19.9'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,297390.0,8.7,44.3,,,,,,,,,,Manuel Akanji,Pass,Stefan Ortega,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1337,2501089883.0,88,0.0,167,8.7,44.3,93,SecondHalf,Successful,"[{'Angle': '0.2'}, {'PassEndY': '58.2'}, {'Chipped': True}, {'Longball': True}, {'PassEndX': '52.6'}, {'Length': '47.1'}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,133569.0,52.6,58.2,,,,,,,,,,Stefan Ortega,Pass,Erling Haaland,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1338,2501089885.0,88,3.0,167,53.2,54.6,93,SecondHalf,Successful,"[{'Offensive': True}, {'OppositeRelatedEvent': '723'}, {'Zone': 'Center'}]","['duelAerialWon', 'offensiveDuel']",False,315227.0,,,,,,,,,,,,Erling Haaland,Aerial,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1339,2501089887.0,88,3.0,13,46.8,45.4,93,SecondHalf,Unsuccessful,"[{'Zone': 'Back'}, {'Defensive': True}, {'OppositeRelatedEvent': '769'}]","['duelAerialLost', 'defensiveDuel']",False,361822.0,,,,,,,,,,,,William Saliba,Aerial,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1340,2501089893.0,88,3.0,167,52.6,58.2,93,SecondHalf,Successful,"[{'HeadPass': True}, {'PassEndY': '66.3'}, {'PassEndX': '45.3'}, {'Length': '9.4'}, {'Angle': '2.5'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passBack', 'passLeft', 'midThird', 'pos']",True,315227.0,45.3,66.3,,,,,,,,,,Erling Haaland,Pass,Jack Grealish,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1341,2501089895.0,88,4.0,167,45.3,65.4,93,SecondHalf,Successful,[{'Zone': 'Back'}],['touches'],True,113069.0,,,,,,,,,,,,Jack Grealish,BallTouch,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1342,2501089925.0,88,9.0,167,62.3,29.3,93,SecondHalf,Successful,"[{'Angle': '4.6'}, {'Zone': 'Right'}, {'Length': '9.6'}, {'PassEndX': '61.3'}, {'PassEndY': '15.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,303139.0,61.3,15.2,,,,,,,,,,Rodri,Pass,Bernardo Silva,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1343,2501089931.0,88,16.0,167,62.0,3.7,93,SecondHalf,Successful,"[{'Length': '19.8'}, {'Zone': 'Back'}, {'Angle': '2.8'}, {'PassEndX': '44.2'}, {'PassEndY': '13.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,136741.0,44.2,13.4,,,,,,,,,,Bernardo Silva,Pass,Kyle Walker,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1344,2501089937.0,88,18.0,167,44.2,13.4,93,SecondHalf,Successful,"[{'Angle': '1.5'}, {'PassEndY': '22.6'}, {'PassEndX': '44.7'}, {'Length': '6.3'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,69778.0,44.7,22.6,,,,,,,,,,Kyle Walker,Pass,Ilkay Gündogan,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1345,2501089955.0,88,19.0,167,44.7,22.6,93,SecondHalf,Successful,"[{'PassEndY': '8.6'}, {'Zone': 'Back'}, {'PassEndX': '42.7'}, {'Length': '9.7'}, {'Angle': '4.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,77464.0,42.7,8.6,,,,,,,,,,Ilkay Gündogan,Pass,Kyle Walker,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1346,2501089963.0,88,25.0,167,41.4,8.2,93,SecondHalf,Successful,"[{'Length': '29.5'}, {'PassEndY': '47.9'}, {'Zone': 'Back'}, {'Angle': '2.0'}, {'PassEndX': '30.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,69778.0,30.1,47.9,,,,,,,,,,Kyle Walker,Pass,Manuel Akanji,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1347,2501089973.0,88,28.0,167,29.6,52.8,93,SecondHalf,Successful,"[{'PassEndY': '74.1'}, {'PassEndX': '29.5'}, {'Length': '14.5'}, {'Angle': '1.6'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,297390.0,29.5,74.1,,,,,,,,,,Manuel Akanji,Pass,Aymeric Laporte,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1348,2501089991.0,88,32.0,167,29.5,74.1,93,SecondHalf,Successful,"[{'PassEndX': '34.1'}, {'PassEndY': '64.7'}, {'Angle': '5.4'}, {'Zone': 'Back'}, {'Length': '8.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,122117.0,34.1,64.7,,,,,,,,,,Aymeric Laporte,Pass,Rodri,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1349,2501090001.0,88,38.0,167,30.5,66.0,93,SecondHalf,Successful,"[{'Zone': 'Back'}, {'PassEndY': '62.9'}, {'Length': '22.9'}, {'Angle': '3.2'}, {'PassEndX': '8.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,303139.0,8.8,62.9,,,,,,,,,,Rodri,Pass,Stefan Ortega,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1350,2501090021.0,88,41.0,167,8.8,62.9,93,SecondHalf,Successful,"[{'Longball': True}, {'Length': '55.6'}, {'PassEndX': '61.4'}, {'Zone': 'Center'}, {'Angle': '0.1'}, {'PassEndY': '71.7'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passLongBallAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,133569.0,61.4,71.7,,,,,,,,,,Stefan Ortega,Pass,Erling Haaland,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1351,2501090023.0,88,44.0,167,61.3,71.0,93,SecondHalf,Successful,"[{'Zone': 'Center'}, {'OppositeRelatedEvent': '724'}, {'Offensive': True}]","['duelAerialWon', 'offensiveDuel']",False,315227.0,,,,,,,,,,,,Erling Haaland,Aerial,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1352,2501090019.0,88,44.0,13,38.7,29.0,93,SecondHalf,Unsuccessful,"[{'Zone': 'Back'}, {'OppositeRelatedEvent': '781'}, {'Defensive': True}]","['duelAerialLost', 'defensiveDuel']",False,334087.0,,,,,,,,,,,,Gabriel Magalhães,Aerial,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1353,2501091631.0,88,45.0,167,59.8,70.7,93,SecondHalf,Unsuccessful,[{'Zone': 'Center'}],"['touches', 'turnover']",True,315227.0,,,,,,,,,,,,Erling Haaland,BallTouch,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1354,2501090057.0,88,46.0,13,36.0,49.1,93,SecondHalf,Successful,[],['ballRecovery'],False,361822.0,,,,,,,,,,,,William Saliba,BallRecovery,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1355,2501090063.0,88,50.0,13,43.7,52.4,93,SecondHalf,Successful,"[{'Length': '16.8'}, {'Zone': 'Center'}, {'Angle': '0.6'}, {'PassEndX': '56.8'}, {'PassEndY': '66.5'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,361822.0,56.8,66.5,,,,,,,,,,William Saliba,Pass,Granit Xhaka,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1356,2501090065.0,88,52.0,13,56.3,67.4,93,SecondHalf,Unsuccessful,"[{'PassEndX': '58.3'}, {'Offensive': True}, {'Zone': 'Center'}, {'Length': '2.1'}, {'OppositeRelatedEvent': '782'}, {'Angle': '0'}, {'PassEndY': '67.4'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'midThird', 'pos']",True,89401.0,58.3,67.4,,,,,,,,,,Granit Xhaka,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
1357,2501090073.0,88,52.0,167,39.9,33.1,93,SecondHalf,Successful,"[{'OppositeRelatedEvent': '728'}, {'Zone': 'Back'}, {'Defensive': True}]","['touches', 'outfielderBlockedPass']",True,297390.0,,,,,,,,,,,,Manuel Akanji,BlockedPass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
1358,2501090117.0,89,1.0,13,40.2,80.0,94,SecondHalf,Successful,"[{'Zone': 'Back'}, {'PassEndX': '41.6'}, {'Length': '10.1'}, {'PassEndY': '65.3'}, {'Angle': '4.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,334087.0,41.6,65.3,,,,,,,,,,Gabriel Magalhães,Pass,Albert Sambi Lokonga,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
