,match_id,date,referee,variable,value,venue,team_id,team_name,team_lineup
227,3916394,2022-07-30 09:00:00,Andrew Kitchen,xG_ag,0.85,A,9784,Crewe Alexandra,4 - 2 - 3 - 1
228,3916397,2022-07-30 09:00:00,Tom Reeves,xG_for,1.08,A,9795,Swindon Town,3 - 5 - 2
229,3916397,2022-07-30 09:00:00,Tom Reeves,xG_ag,1.9,A,9795,Swindon Town,3 - 5 - 2
230,3916390,2022-07-30 09:00:00,Lee Swabey,xG_for,0.21,A,8488,Hartlepool United,4 - 3 - 3
231,3916390,2022-07-30 09:00:00,Lee Swabey,xG_ag,1.92,A,8488,Hartlepool United,4 - 3 - 3
232,3916389,2022-07-30 09:00:00,Sam Purkiss,xG_for,0.81,A,10262,Newport County,3 - 5 - 2
233,3916389,2022-07-30 09:00:00,Sam Purkiss,xG_ag,0.63,A,10262,Newport County,3 - 5 - 2
234,3916392,2022-07-30 09:00:00,Oliver Yates,xG_for,0.53,A,6350,Barrow,4 - 3 - 3
235,3916392,2022-07-30 09:00:00,Oliver Yates,xG_ag,0.77,A,6350,Barrow,4 - 3 - 3
236,3916388,2022-08-06 09:00:00,Martin Woods,xG_for,0.78,A,8484,Bradford City,4 - 2 - 3 - 1
237,3916388,2022-08-06 09:00:00,Martin Woods,xG_ag,1.39,A,8484,Bradford City,4 - 2 - 3 - 1
238,3916391,2022-07-30 09:00:00,Jeremy Simpson,xG_for,1.72,A,10253,Stevenage,3 - 5 - 2
239,3916391,2022-07-30 09:00:00,Jeremy Simpson,xG_ag,0.43,A,10253,Stevenage,3 - 5 - 2
240,3916386,2022-08-06 09:00:00,Sam Purkiss,xG_for,0.63,A,8351,Leyton Orient,4 - 3 - 3
241,3916386,2022-08-06 09:00:00,Sam Purkiss,xG_ag,0.24,A,8351,Leyton Orient,4 - 3 - 3
242,3916385,2022-08-06 09:00:00,Declan Bourne,xG_for,0.66,A,7946,Harrogate Town,3 - 4 - 2 - 1
243,3916385,2022-08-06 09:00:00,Declan Bourne,xG_ag,0.79,A,7946,Harrogate Town,3 - 4 - 2 - 1
244,3916387,2022-08-06 09:00:00,James Oldham,xG_for,0.55,A,10196,Carlisle United,3 - 5 - 2
245,3916387,2022-08-06 09:00:00,James Oldham,xG_ag,0.52,A,10196,Carlisle United,3 - 5 - 2
246,3916430,2022-08-06 09:00:00,Thomas Parsons,xG_for,0.54,A,8651,Northampton Town,4 - 4 - 2
247,3916430,2022-08-06 09:00:00,Thomas Parsons,xG_ag,1.82,A,8651,Northampton Town,4 - 4 - 2
248,3916428,2022-08-06 09:00:00,Seb Stockbridge,xG_for,0.48,A,8313,Tranmere Rovers,3 - 5 - 2
249,3916428,2022-08-06 09:00:00,Seb Stockbridge,xG_ag,1.64,A,8313,Tranmere Rovers,3 - 5 - 2
250,3916432,2022-08-06 09:00:00,Ben Speedie,xG_for,1.89,A,158316,Sutton United,4 - 4 - 2
251,3916432,2022-08-06 09:00:00,Ben Speedie,xG_ag,1.11,A,158316,Sutton United,4 - 4 - 2
252,3916429,2022-08-06 09:00:00,Bobby Madden,xG_for,0.53,A,158319,AFC Wimbledon,3 - 5 - 2
253,3916429,2022-08-06 09:00:00,Bobby Madden,xG_ag,1.18,A,158319,AFC Wimbledon,3 - 5 - 2
254,3916427,2022-08-06 09:00:00,Adam Herczeg,xG_for,0.49,A,10007,Stockport County,3 - 5 - 2
255,3916427,2022-08-06 09:00:00,Adam Herczeg,xG_ag,1.73,A,10007,Stockport County,3 - 5 - 2
256,3916431,2022-08-06 09:00:00,Will Finnie,xG_for,0.13,A,8493,Rochdale,3 - 5 - 2
257,3916431,2022-08-06 09:00:00,Will Finnie,xG_ag,0.71,A,8493,Rochdale,3 - 5 - 2
258,3916596,2022-08-06 09:00:00,Alan Young,xG_for,0.08,A,10006,Walsall,3 - 4 - 1 - 2
259,3916596,2022-08-06 09:00:00,Alan Young,xG_ag,0.46,A,10006,Walsall,3 - 4 - 1 - 2
260,3916426,2022-08-06 09:00:00,Andy Woolmer,xG_for,0.78,A,282326,Salford City,3 - 4 - 1 - 2
261,3916426,2022-08-06 09:00:00,Andy Woolmer,xG_ag,0.46,A,282326,Salford City,3 - 4 - 1 - 2
262,3916425,2022-08-13 09:00:00,Oliver Yates,xG_for,0.52,A,9903,Doncaster Rovers,4 - 2 - 3 - 1
263,3916425,2022-08-13 09:00:00,Oliver Yates,xG_ag,1.36,A,9903,Doncaster Rovers,4 - 2 - 3 - 1
264,3916401,2022-08-13 09:00:00,Leigh Doughty,xG_for,1.86,A,9818,Mansfield Town,3 - 5 - 2
265,3916401,2022-08-13 09:00:00,Leigh Doughty,xG_ag,0.58,A,9818,Mansfield Town,3 - 5 - 2
266,3916403,2022-08-13 09:00:00,Thomas Kirk,xG_for,0.32,A,10005,Grimsby Town,4 - 3 - 3
267,3916403,2022-08-13 09:00:00,Thomas Kirk,xG_ag,0.87,A,10005,Grimsby Town,4 - 3 - 3
268,3916399,2022-08-13 09:00:00,Andrew Kitchen,xG_for,1.04,A,9795,Swindon Town,3 - 5 - 2
269,3916399,2022-08-13 09:00:00,Andrew Kitchen,xG_ag,1.83,A,9795,Swindon Town,3 - 5 - 2
270,3916400,2022-08-13 09:00:00,Tom Nield,xG_for,0.46,A,8647,Crawley Town,3 - 4 - 2 - 1
271,3916400,2022-08-13 09:00:00,Tom Nield,xG_ag,0.91,A,8647,Crawley Town,3 - 4 - 2 - 1
272,3916406,2022-08-13 09:00:00,Craig Hicks,xG_for,0.36,A,9784,Crewe Alexandra,4 - 2 - 3 - 1
273,3916406,2022-08-13 09:00:00,Craig Hicks,xG_ag,1.59,A,9784,Crewe Alexandra,4 - 2 - 3 - 1
274,3916402,2022-08-13 09:00:00,Sunny Sukhvir Gill,xG_for,1.09,A,8488,Hartlepool United,3 - 4 - 1 - 2
275,3916402,2022-08-13 09:00:00,Sunny Sukhvir Gill,xG_ag,2.21,A,8488,Hartlepool United,3 - 4 - 1 - 2
276,3916595,2022-08-13 09:00:00,Will Finnie,xG_for,0.38,A,10262,Newport County,3 - 5 - 2
277,3916595,2022-08-13 09:00:00,Will Finnie,xG_ag,0.84,A,10262,Newport County,3 - 5 - 2
278,3916405,2022-08-13 09:00:00,David Rock,xG_for,0.06,A,8416,Colchester United,4 - 4 - 2
279,3916405,2022-08-13 09:00:00,David Rock,xG_ag,0.98,A,8416,Colchester United,4 - 4 - 2
280,3916398,2022-08-13 09:00:00,Andy Davies,xG_for,0.57,A,6350,Barrow,4 - 3 - 3
281,3916398,2022-08-13 09:00:00,Andy Davies,xG_ag,0.7,A,6350,Barrow,4 - 3 - 3
282,3916422,2022-08-16 13:45:00,Andy Haines,xG_for,0.73,A,10006,Walsall,3 - 4 - 1 - 2
283,3916422,2022-08-16 13:45:00,Andy Haines,xG_ag,0.5,A,10006,Walsall,3 - 4 - 1 - 2
284,3916423,2022-08-13 09:00:00,Charles Breakspear,xG_for,0.65,A,10253,Stevenage,3 - 5 - 2
285,3916423,2022-08-13 09:00:00,Charles Breakspear,xG_ag,0.47,A,10253,Stevenage,3 - 5 - 2
286,3916404,2022-08-13 09:00:00,Scott Oldham,xG_for,0.78,A,10173,Gillingham,4 - 2 - 3 - 1
287,3916404,2022-08-13 09:00:00,Scott Oldham,xG_ag,0.88,A,10173,Gillingham,4 - 2 - 3 - 1
288,3916420,2022-08-16 13:45:00,Steve Martin,xG_for,0.52,A,8651,Northampton Town,4 - 1 - 4 - 1
289,3916420,2022-08-16 13:45:00,Steve Martin,xG_ag,0.7,A,8651,Northampton Town,4 - 1 - 4 - 1
290,3916421,2022-08-16 13:45:00,Carl Brook,xG_for,1.11,A,8484,Bradford City,4 - 2 - 3 - 1
291,3916421,2022-08-16 13:45:00,Carl Brook,xG_ag,0.56,A,8484,Bradford City,4 - 2 - 3 - 1
292,3916419,2022-08-16 13:45:00,Thomas Parsons,xG_for,1.2,A,158316,Sutton United,4 - 4 - 2
293,3916419,2022-08-16 13:45:00,Thomas Parsons,xG_ag,0.54,A,158316,Sutton United,4 - 4 - 2
294,3916418,2022-08-16 13:45:00,Lee Swabey,xG_for,1.58,A,7946,Harrogate Town,3 - 4 - 2 - 1
295,3916418,2022-08-16 13:45:00,Lee Swabey,xG_ag,0.95,A,7946,Harrogate Town,3 - 4 - 2 - 1
296,3916412,2022-08-16 13:45:00,Declan Bourne,xG_for,0.16,A,10007,Stockport County,3 - 5 - 2
297,3916412,2022-08-16 13:45:00,Declan Bourne,xG_ag,1.73,A,10007,Stockport County,3 - 5 - 2
298,3916416,2022-08-16 13:45:00,Thomas Kirk,xG_for,0.53,A,8313,Tranmere Rovers,3 - 5 - 2
299,3916416,2022-08-16 13:45:00,Thomas Kirk,xG_ag,0.38,A,8313,Tranmere Rovers,3 - 5 - 2
300,3916415,2022-08-16 13:45:00,Ben Speedie,xG_for,0.54,A,158319,AFC Wimbledon,3 - 4 - 1 - 2
301,3916415,2022-08-16 13:45:00,Ben Speedie,xG_ag,2.84,A,158319,AFC Wimbledon,3 - 4 - 1 - 2
302,3916594,2022-08-16 13:45:00,Sunny Sukhvir Gill,xG_for,0.97,A,282326,Salford City,3 - 4 - 1 - 2
303,3916594,2022-08-16 13:45:00,Sunny Sukhvir Gill,xG_ag,1.41,A,282326,Salford City,3 - 4 - 1 - 2
304,3916414,2022-08-16 13:45:00,Tom Reeves,xG_for,0.18,A,8493,Rochdale,3 - 4 - 3
305,3916414,2022-08-16 13:45:00,Tom Reeves,xG_ag,0.84,A,8493,Rochdale,3 - 4 - 3
306,3916413,2022-08-16 13:45:00,Rob Lewis,xG_for,1.48,A,8351,Leyton Orient,4 - 3 - 3
307,3916413,2022-08-16 13:45:00,Rob Lewis,xG_ag,0.71,A,8351,Leyton Orient,4 - 3 - 3
308,3916434,2022-08-20 07:00:00,Scott Oldham,xG_for,0.89,A,8484,Bradford City,4 - 2 - 3 - 1
309,3916434,2022-08-20 07:00:00,Scott Oldham,xG_ag,0.3,A,8484,Bradford City,4 - 2 - 3 - 1
310,3916409,2022-08-20 09:00:00,David Webb,xG_for,0.62,A,8651,Northampton Town,4 - 1 - 4 - 1
311,3916409,2022-08-20 09:00:00,David Webb,xG_ag,0.7,A,8651,Northampton Town,4 - 1 - 4 - 1
312,3916407,2022-08-20 09:00:00,Thomas Parsons,xG_for,0.3,A,7946,Harrogate Town,3 - 5 - 2
313,3916407,2022-08-20 09:00:00,Thomas Parsons,xG_ag,0.44,A,7946,Harrogate Town,3 - 5 - 2
314,3916411,2022-08-20 09:00:00,Thomas Kirk,xG_for,1.09,A,8351,Leyton Orient,4 - 3 - 3
315,3916411,2022-08-20 09:00:00,Thomas Kirk,xG_ag,0.51,A,8351,Leyton Orient,4 - 3 - 3
316,3916408,2022-08-20 09:00:00,Andrew Kitchen,xG_for,1.63,A,282326,Salford City,3 - 4 - 1 - 2
317,3916408,2022-08-20 09:00:00,Andrew Kitchen,xG_ag,0.61,A,282326,Salford City,3 - 4 - 1 - 2
318,3916410,2022-08-20 09:00:00,James Oldham,xG_for,0.57,A,158319,AFC Wimbledon,3 - 5 - 2
319,3916410,2022-08-20 09:00:00,James Oldham,xG_ag,0.58,A,158319,AFC Wimbledon,3 - 5 - 2
320,3916424,2022-08-20 09:00:00,Robert Madley,xG_for,0.61,A,10006,Walsall,3 - 4 - 1 - 2
321,3916424,2022-08-20 09:00:00,Robert Madley,xG_ag,0.49,A,10006,Walsall,3 - 4 - 1 - 2
322,3916433,2022-08-20 09:00:00,Anthony Backhouse,xG_for,0.42,A,10007,Stockport County,3 - 5 - 2
323,3916433,2022-08-20 09:00:00,Anthony Backhouse,xG_ag,1.4,A,10007,Stockport County,3 - 5 - 2
324,3916435,2022-08-20 09:00:00,Martin Woods,xG_for,0.53,A,158316,Sutton United,4 - 4 - 2
325,3916435,2022-08-20 09:00:00,Martin Woods,xG_ag,0.7,A,158316,Sutton United,4 - 4 - 2
326,3916593,2022-08-20 09:00:00,Tom Nield,xG_for,0.39,A,8313,Tranmere Rovers,3 - 5 - 2
327,3916593,2022-08-20 09:00:00,Tom Nield,xG_ag,1.55,A,8313,Tranmere Rovers,3 - 5 - 2
328,3916457,2022-08-27 09:00:00,Sunny Sukhvir Gill,xG_for,0.41,A,9784,Crewe Alexandra,4 - 2 - 3 - 1
329,3916457,2022-08-27 09:00:00,Sunny Sukhvir Gill,xG_ag,0.61,A,9784,Crewe Alexandra,4 - 2 - 3 - 1
330,3916445,2022-08-20 09:00:00,Craig Hicks,xG_for,0.76,A,10196,Carlisle United,3 - 5 - 2
331,3916445,2022-08-20 09:00:00,Craig Hicks,xG_ag,1.46,A,10196,Carlisle United,3 - 5 - 2
332,3916458,2022-08-27 09:00:00,John Busby,xG_for,0.51,A,6350,Barrow,4 - 3 - 3
333,3916458,2022-08-27 09:00:00,John Busby,xG_ag,0.61,A,6350,Barrow,4 - 3 - 3
334,3916456,2022-08-27 09:00:00,Marc Edwards,xG_for,0.37,A,10173,Gillingham,3 - 4 - 3
335,3916456,2022-08-27 09:00:00,Marc Edwards,xG_ag,0.26,A,10173,Gillingham,3 - 4 - 3
336,3916446,2022-08-20 09:00:00,Samuel Barrott,xG_for,0.13,A,8493,Rochdale,4 - 3 - 3
337,3916446,2022-08-20 09:00:00,Samuel Barrott,xG_ag,1.5,A,8493,Rochdale,4 - 3 - 3
338,3916592,2022-08-27 09:00:00,Carl Boyeson,xG_for,1.43,A,10262,Newport County,3 - 5 - 2
339,3916592,2022-08-27 09:00:00,Carl Boyeson,xG_ag,0.33,A,10262,Newport County,3 - 5 - 2
340,3916453,2022-08-27 09:00:00,Alan Young,xG_for,0.24,A,8647,Crawley Town,3 - 4 - 3
341,3916453,2022-08-27 09:00:00,Alan Young,xG_ag,0.47,A,8647,Crawley Town,3 - 4 - 3
342,3916452,2022-08-27 09:00:00,Darren Drysdale,xG_for,0.31,A,10253,Stevenage,3 - 4 - 3
343,3916452,2022-08-27 09:00:00,Darren Drysdale,xG_ag,0.59,A,10253,Stevenage,3 - 4 - 3
344,3916455,2022-08-27 09:00:00,Declan Bourne,xG_for,1.66,A,8488,Hartlepool United,4 - 4 - 2
345,3916455,2022-08-27 09:00:00,Declan Bourne,xG_ag,3.09,A,8488,Hartlepool United,4 - 4 - 2
346,3916454,2022-08-27 09:00:00,Neil Hair,xG_for,1.24,A,9903,Doncaster Rovers,4 - 2 - 3 - 1
347,3916454,2022-08-27 09:00:00,Neil Hair,xG_ag,0.54,A,9903,Doncaster Rovers,4 - 2 - 3 - 1
348,3916451,2022-08-27 09:00:00,Samuel Allison,xG_for,0.59,A,9795,Swindon Town,3 - 4 - 3
349,3916451,2022-08-27 09:00:00,Samuel Allison,xG_ag,1.03,A,9795,Swindon Town,3 - 4 - 3
350,3916450,2022-08-27 09:00:00,Lee Swabey,xG_for,0.52,A,9818,Mansfield Town,3 - 5 - 2
351,3916450,2022-08-27 09:00:00,Lee Swabey,xG_ag,1.98,A,9818,Mansfield Town,3 - 5 - 2
352,3916449,2022-08-27 09:00:00,Rebecca Welch,xG_for,0.12,A,8416,Colchester United,4 - 2 - 3 - 1
353,3916449,2022-08-27 09:00:00,Rebecca Welch,xG_ag,0.44,A,8416,Colchester United,4 - 2 - 3 - 1
354,3916437,2022-09-03 09:00:00,Adam Herczeg,xG_for,0.56,A,8493,Rochdale,4 - 2 - 3 - 1
355,3916437,2022-09-03 09:00:00,Adam Herczeg,xG_ag,1.56,A,8493,Rochdale,4 - 2 - 3 - 1
356,3916438,2022-09-03 09:00:00,Thomas Parsons,xG_for,0.59,A,8488,Hartlepool United,3 - 4 - 1 - 2
357,3916438,2022-09-03 09:00:00,Thomas Parsons,xG_ag,0.71,A,8488,Hartlepool United,3 - 4 - 1 - 2
358,3916448,2022-08-27 09:00:00,Peter Wright,xG_for,1.24,A,10005,Grimsby Town,4 - 5 - 1
359,3916448,2022-08-27 09:00:00,Peter Wright,xG_ag,1.32,A,10005,Grimsby Town,4 - 5 - 1
360,3916447,2022-09-03 09:00:00,Marc Edwards,xG_for,1.97,A,10006,Walsall,4 - 2 - 3 - 1
361,3916447,2022-09-03 09:00:00,Marc Edwards,xG_ag,0.89,A,10006,Walsall,4 - 2 - 3 - 1
362,3916439,2022-09-03 09:00:00,Tom Nield,xG_for,0.83,A,10253,Stevenage,3 - 5 - 2
363,3916439,2022-09-03 09:00:00,Tom Nield,xG_ag,1.31,A,10253,Stevenage,3 - 5 - 2
364,3916440,2022-09-03 09:00:00,Thomas Kirk,xG_for,2.04,A,9818,Mansfield Town,3 - 5 - 1 - 1
365,3916440,2022-09-03 09:00:00,Thomas Kirk,xG_ag,1.28,A,9818,Mansfield Town,3 - 5 - 1 - 1
366,3916436,2022-09-03 09:00:00,Martin Woods,xG_for,1.49,A,9795,Swindon Town,4 - 3 - 3
367,3916436,2022-09-03 09:00:00,Martin Woods,xG_ag,0.37,A,9795,Swindon Town,4 - 3 - 3
368,3916441,2022-09-03 09:00:00,David Webb,xG_for,0.55,A,8313,Tranmere Rovers,4 - 3 - 1 - 2
369,3916441,2022-09-03 09:00:00,David Webb,xG_ag,0.72,A,8313,Tranmere Rovers,4 - 3 - 1 - 2
370,3916443,2022-09-03 09:00:00,Seb Stockbridge,xG_for,0.69,A,8647,Crawley Town,3 - 4 - 3
371,3916443,2022-09-03 09:00:00,Seb Stockbridge,xG_ag,1.41,A,8647,Crawley Town,3 - 4 - 3
372,3916444,2022-09-03 09:00:00,Sunny Sukhvir Gill,xG_for,0.49,A,158319,AFC Wimbledon,3 - 5 - 2
373,3916444,2022-09-03 09:00:00,Sunny Sukhvir Gill,xG_ag,1.08,A,158319,AFC Wimbledon,3 - 5 - 2
374,3916591,2022-09-03 09:00:00,Scott Oldham,xG_for,1.47,A,10005,Grimsby Town,4 - 4 - 2
375,3916591,2022-09-03 09:00:00,Scott Oldham,xG_ag,0.57,A,10005,Grimsby Town,4 - 4 - 2
376,3916442,2022-09-03 09:00:00,Chris Pollard,xG_for,0.85,A,6350,Barrow,4 - 3 - 3
377,3916442,2022-09-03 09:00:00,Chris Pollard,xG_ag,0.78,A,6350,Barrow,4 - 3 - 3
378,3916459,2022-09-03 09:00:00,Neil Hair,xG_for,1.06,A,7946,Harrogate Town,4 - 4 - 2
379,3916459,2022-09-03 09:00:00,Neil Hair,xG_ag,1.8,A,7946,Harrogate Town,4 - 4 - 2
380,3916464,2022-09-13 13:45:00,Scott Oldham,xG_for,0.46,A,9903,Doncaster Rovers,4 - 2 - 3 - 1
381,3916464,2022-09-13 13:45:00,Scott Oldham,xG_ag,1.64,A,9903,Doncaster Rovers,4 - 2 - 3 - 1
382,3916465,2022-09-13 13:45:00,Charles Breakspear,xG_for,0.62,A,8651,Northampton Town,4 - 2 - 3 - 1
383,3916465,2022-09-13 13:45:00,Charles Breakspear,xG_ag,0.97,A,8651,Northampton Town,4 - 2 - 3 - 1
384,3916463,2022-09-13 13:45:00,Neil Hair,xG_for,1.09,A,10007,Stockport County,4 - 1 - 2 - 1 - 2
385,3916463,2022-09-13 13:45:00,Neil Hair,xG_ag,0.93,A,10007,Stockport County,4 - 1 - 2 - 1 - 2
386,3916486,2022-09-13 13:45:00,Martin Coy,xG_for,1.38,A,9784,Crewe Alexandra,4 - 2 - 3 - 1
387,3916486,2022-09-13 13:45:00,Martin Coy,xG_ag,1.61,A,9784,Crewe Alexandra,4 - 2 - 3 - 1
388,3916462,2022-09-13 13:45:00,Andy Haines,xG_for,1.2,A,10173,Gillingham,4 - 2 - 3 - 1
389,3916462,2022-09-13 13:45:00,Andy Haines,xG_ag,1.37,A,10173,Gillingham,4 - 2 - 3 - 1
390,3916482,2022-09-13 13:45:00,Simon Mather,xG_for,1.26,A,8351,Leyton Orient,4 - 3 - 3
391,3916482,2022-09-13 13:45:00,Simon Mather,xG_ag,1.28,A,8351,Leyton Orient,4 - 3 - 3
392,3916483,2022-09-13 13:45:00,Samuel Allison,xG_for,1.16,A,10196,Carlisle United,3 - 5 - 2
393,3916483,2022-09-13 13:45:00,Samuel Allison,xG_ag,0.66,A,10196,Carlisle United,3 - 5 - 2
394,3916484,2022-09-13 13:45:00,Ben Toner,xG_for,1.57,A,282326,Salford City,3 - 4 - 1 - 2
395,3916484,2022-09-13 13:45:00,Ben Toner,xG_ag,1.1,A,282326,Salford City,3 - 4 - 1 - 2
396,3916589,2022-09-13 13:45:00,Oliver Langford,xG_for,0.41,A,10262,Newport County,3 - 5 - 2
397,3916589,2022-09-13 13:45:00,Oliver Langford,xG_ag,1.08,A,10262,Newport County,3 - 5 - 2
398,3916481,2022-09-13 13:45:00,Darren Handley,xG_for,1.51,A,158316,Sutton United,4 - 4 - 2
399,3916481,2022-09-13 13:45:00,Darren Handley,xG_ag,1.57,A,158316,Sutton United,4 - 4 - 2
400,3916480,2022-09-13 13:45:00,Adam Herczeg,xG_for,1.35,A,8484,Bradford City,4 - 2 - 3 - 1
401,3916480,2022-09-13 13:45:00,Adam Herczeg,xG_ag,0.54,A,8484,Bradford City,4 - 2 - 3 - 1
402,3916475,2022-09-17 09:00:00,Lee Swabey,xG_for,0.84,A,10253,Stevenage,3 - 4 - 1 - 2
403,3916475,2022-09-17 09:00:00,Lee Swabey,xG_ag,1.53,A,10253,Stevenage,3 - 4 - 1 - 2
404,3916485,2022-09-17 09:00:00,Sunny Sukhvir Gill,xG_for,0.74,A,10005,Grimsby Town,4 - 4 - 2
405,3916485,2022-09-17 09:00:00,Sunny Sukhvir Gill,xG_ag,0.54,A,10005,Grimsby Town,4 - 4 - 2
406,3916479,2022-09-13 13:45:00,Carl Boyeson,xG_for,0.6,A,8416,Colchester United,3 - 4 - 1 - 2
407,3916479,2022-09-13 13:45:00,Carl Boyeson,xG_ag,0.77,A,8416,Colchester United,3 - 4 - 1 - 2
408,3916476,2022-09-17 09:00:00,Andy Haines,xG_for,0.7,A,158319,AFC Wimbledon,3 - 4 - 3
409,3916476,2022-09-17 09:00:00,Andy Haines,xG_ag,1.39,A,158319,AFC Wimbledon,3 - 4 - 3
410,3916477,2022-09-17 09:00:00,Rebecca Welch,xG_for,0.61,A,8647,Crawley Town,3 - 5 - 2
411,3916477,2022-09-17 09:00:00,Rebecca Welch,xG_ag,0.75,A,8647,Crawley Town,3 - 5 - 2
412,3916478,2022-09-17 09:00:00,Charles Breakspear,xG_for,0.48,A,9795,Swindon Town,4 - 3 - 3
413,3916478,2022-09-17 09:00:00,Charles Breakspear,xG_ag,0.32,A,9795,Swindon Town,4 - 3 - 3
414,3916487,2022-09-17 09:00:00,Tom Reeves,xG_for,1.91,A,9818,Mansfield Town,3 - 5 - 1 - 1
415,3916487,2022-09-17 09:00:00,Tom Reeves,xG_ag,0.21,A,9818,Mansfield Town,3 - 5 - 1 - 1
416,3916499,2022-09-17 09:00:00,Andy Davies,xG_for,0.28,A,10006,Walsall,4 - 4 - 2
417,3916499,2022-09-17 09:00:00,Andy Davies,xG_ag,1.28,A,10006,Walsall,4 - 4 - 2
418,3916588,2022-09-17 09:00:00,James Oldham,xG_for,1.29,A,6350,Barrow,4 - 3 - 3
419,3916588,2022-09-17 09:00:00,James Oldham,xG_ag,0.53,A,6350,Barrow,4 - 3 - 3
420,3916501,2022-09-17 09:00:00,David Rock,xG_for,1.35,A,8313,Tranmere Rovers,4 - 4 - 2
421,3916501,2022-09-17 09:00:00,David Rock,xG_ag,0.42,A,8313,Tranmere Rovers,4 - 4 - 2
422,3916500,2022-09-17 09:00:00,Sam Purkiss,xG_for,0.34,A,8493,Rochdale,4 - 2 - 3 - 1
423,3916500,2022-09-17 09:00:00,Sam Purkiss,xG_ag,2.17,A,8493,Rochdale,4 - 2 - 3 - 1
424,3916503,2022-09-17 09:00:00,Will Finnie,xG_for,0.31,A,8488,Hartlepool United,3 - 4 - 2 - 1
425,3916503,2022-09-17 09:00:00,Will Finnie,xG_ag,1.46,A,8488,Hartlepool United,3 - 4 - 2 - 1
426,3916502,2022-09-17 09:00:00,Ross Joyce,xG_for,0.49,A,7946,Harrogate Town,4 - 2 - 3 - 1
427,3916502,2022-09-17 09:00:00,Ross Joyce,xG_ag,0.67,A,7946,Harrogate Town,4 - 2 - 3 - 1
