,minutes,touches,role,playerId,teamId,playerName,xGOT,goals_conceded,match_id,date,teamName
676,90,,Keeper,300532,8661,Sergio Rico,1.14,2,3629426,2022-05-01 21:00:00,Mallorca
677,90,,Keeper,245555,10205,Geronimo Rulli,0.85,1,3629443,2022-05-08 16:15:00,Villarreal
678,90,,Keeper,340020,8302,Yassine Bounou,3.03,1,3629443,2022-05-08 16:15:00,Sevilla
679,90,,Keeper,41466,8558,Diego Lopez,1.24,1,3629441,2022-05-08 18:30:00,Espanyol
680,90,,Keeper,683762,8371,Sergio Herrera,0.25,1,3629441,2022-05-08 18:30:00,Osasuna
681,90,,Keeper,177126,9906,Jan Oblak,1.08,0,3629435,2022-05-08 21:00:00,Atletico Madrid
682,90,,Keeper,800882,8633,Andriy Lunin,1.31,1,3629435,2022-05-08 21:00:00,Real Madrid
683,90,,Keeper,777035,7878,Luis Maximiano,0.33,0,3629446,2022-05-10 20:00:00,Granada
684,90,,Keeper,660625,8315,Unai Simon,0.85,1,3629446,2022-05-10 20:00:00,Athletic Club
685,90,,Keeper,184554,8634,Marc-Andre ter Stegen,1.70,1,3629445,2022-05-10 21:30:00,Barcelona
686,90,,Keeper,592412,9910,Matias Dituro,0.76,3,3629445,2022-05-10 21:30:00,Celta Vigo
687,90,,Keeper,254241,8370,Stole Dimitrievski,5.08,5,3629452,2022-05-12 20:00:00,Rayo Vallecano
688,90,,Keeper,245555,10205,Geronimo Rulli,1.29,1,3629452,2022-05-12 20:00:00,Villarreal
689,90,,Keeper,948800,10267,Giorgi Mamardashvili,2.05,3,3629451,2022-05-10 19:00:00,Valencia
690,90,,Keeper,361717,8603,Rui Silva,0.76,0,3629451,2022-05-10 19:00:00,Real Betis
691,90,,Keeper,300532,8661,Sergio Rico,4.19,6,3629438,2022-05-07 14:00:00,Mallorca
692,90,,Keeper,777035,7878,Luis Maximiano,1.89,2,3629438,2022-05-07 14:00:00,Granada
693,90,,Keeper,616539,8560,Alex Remiro,0.13,0,3629449,2022-05-12 19:00:00,Real Sociedad
694,90,,Keeper,486981,8385,Jeremias Ledesma,2.84,3,3629449,2022-05-12 19:00:00,Cadiz
695,90,,Keeper,170323,8633,Thibaut Courtois,0.03,0,3629448,2022-05-12 21:30:00,Real Madrid
696,90,,Keeper,1041445,8581,Dani Cárdenas,4.88,6,3629448,2022-05-12 21:30:00,Levante
697,90,,Keeper,486981,8385,Jeremias Ledesma,0.41,0,3629440,2022-05-07 18:30:00,Cadiz
698,90,,Keeper,303353,10268,Edgar Badia,2.04,3,3629440,2022-05-07 18:30:00,Elche
699,17,,Keeper,37421,8603,Claudio Bravo,1.20,0,3629436,2022-05-07 21:00:00,Real Betis
700,90,,Keeper,176186,8634, Neto,0.60,1,3629436,2022-05-07 21:00:00,Barcelona
701,73,,Keeper,361717,8603,Rui Silva,1.20,2,3629436,2022-05-07 21:00:00,Real Betis
702,90,,Keeper,592412,9910,Matias Dituro,0.20,0,3629437,2022-05-07 18:30:00,Celta Vigo
703,90,,Keeper,241059,9866,Fernando Pacheco,3.16,4,3629437,2022-05-07 18:30:00,Deportivo Alaves
704,90,,Keeper,660625,8315,Unai Simon,0.05,0,3629434,2022-05-07 16:15:00,Athletic Club
705,90,,Keeper,948800,10267,Giorgi Mamardashvili,1.39,0,3629434,2022-05-07 16:15:00,Valencia
706,90,,Keeper,241059,9866,Fernando Pacheco,1.28,1,3629444,2022-05-11 19:00:00,Deportivo Alaves
707,90,,Keeper,41466,8558,Diego Lopez,3.25,2,3629444,2022-05-11 19:00:00,Espanyol
708,90,,Keeper,340020,8302,Yassine Bounou,0.67,0,3629450,2022-05-11 20:30:00,Sevilla
709,90,,Keeper,114762,8661,Manolo Reina,1.53,0,3629450,2022-05-11 20:30:00,Mallorca
710,90,,Keeper,630937,8371,Juan Pérez,0,1,3629447,2022-05-11 19:00:00,Osasuna
711,90,,Keeper,177126,9906,Jan Oblak,0.57,1,3629455,2022-05-15 19:30:00,Atletico Madrid
712,90,,Keeper,340020,8302,Yassine Bounou,0.50,1,3629455,2022-05-15 19:30:00,Sevilla
713,90,,Keeper,303353,10268,Edgar Badia,2.56,2,3629453,2022-05-11 21:30:00,Elche
714,90,,Keeper,177126,9906,Jan Oblak,0,0,3629453,2022-05-11 21:30:00,Atletico Madrid
715,90,,Keeper,41466,8558,Diego Lopez,1.11,1,3629461,2022-05-14 18:30:00,Espanyol
716,90,,Keeper,660625,8315,Unai Simon,0.06,0,3629454,2022-05-15 19:30:00,Athletic Club
717,90,,Keeper,683762,8371,Sergio Herrera,1.60,2,3629454,2022-05-15 19:30:00,Osasuna
718,90,,Keeper,486981,8385,Jeremias Ledesma,2.57,1,3629460,2022-05-15 19:30:00,Cadiz
719,90,,Keeper,800882,8633,Andriy Lunin,2.61,1,3629460,2022-05-15 19:30:00,Real Madrid
720,90,,Keeper,592412,9910,Matias Dituro,0.10,0,3629457,2022-05-15 19:30:00,Celta Vigo
721,90,,Keeper,40672,10268,Francisco Casilla,1.51,1,3629457,2022-05-15 19:30:00,Elche
722,90,,Keeper,581919,8305,David Soria,0.02,0,3629459,2022-05-15 19:30:00,Getafe
723,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.28,0,3629459,2022-05-15 19:30:00,Barcelona
724,90,,Keeper,1366374,8581,Alejandro Primo,0.82,1,3629462,2022-05-15 19:30:00,Levante
725,90,,Keeper,241059,9866,Fernando Pacheco,1.69,3,3629462,2022-05-15 19:30:00,Deportivo Alaves
726,90,,Keeper,361717,8603,Rui Silva,0.52,0,3629456,2022-05-15 19:30:00,Real Betis
727,90,,Keeper,777035,7878,Luis Maximiano,1.97,2,3629456,2022-05-15 19:30:00,Granada
728,90,,Keeper,489240,10267, Jaume,1.34,0,3629471,2022-05-21 17:30:00,Valencia
729,90,,Keeper,592412,9910,Matias Dituro,1.18,2,3629471,2022-05-21 17:30:00,Celta Vigo
730,90,,Keeper,114762,8661,Manolo Reina,2.10,1,3629458,2022-05-15 19:30:00,Mallorca
731,90,,Keeper,254241,8370,Stole Dimitrievski,1.39,2,3629458,2022-05-15 19:30:00,Rayo Vallecano
732,90,,Keeper,245555,10205,Geronimo Rulli,2.39,2,3629463,2022-05-15 19:30:00,Villarreal
733,90,,Keeper,616539,8560,Alex Remiro,0.62,1,3629463,2022-05-15 19:30:00,Real Sociedad
734,90,,Keeper,40672,10268,Francisco Casilla,1.20,1,3629473,2022-05-22 17:30:00,Elche
735,90,,Keeper,581919,8305,David Soria,3.55,3,3629473,2022-05-22 17:30:00,Getafe
736,90,,Keeper,770880,8370,Luca Zidane,3.06,4,3629472,2022-05-20 21:00:00,Rayo Vallecano
737,90,,Keeper,1041445,8581,Dani Cárdenas,3.26,2,3629472,2022-05-20 21:00:00,Levante
738,90,,Keeper,683762,8371,Sergio Herrera,2.89,2,3629467,2022-05-22 20:00:00,Osasuna
739,90,,Keeper,170323,8633,Thibaut Courtois,0.13,0,3629468,2022-05-20 21:00:00,Real Madrid
740,90,,Keeper,361717,8603,Rui Silva,0.08,0,3629468,2022-05-20 21:00:00,Real Betis
741,90,,Keeper,616539,8560,Alex Remiro,1.82,2,3629469,2022-05-22 22:00:00,Real Sociedad
742,90,,Keeper,177126,9906,Jan Oblak,0.76,1,3629469,2022-05-22 22:00:00,Atletico Madrid
743,90,,Keeper,530468,9866,Antonio Sivera,2.58,1,3629464,2022-05-22 20:00:00,Deportivo Alaves
744,90,,Keeper,486981,8385,Jeremias Ledesma,0.46,0,3629464,2022-05-22 20:00:00,Cadiz
745,90,,Keeper,777035,7878,Luis Maximiano,0.35,0,3629466,2022-05-22 20:00:00,Granada
746,90,,Keeper,41466,8558,Diego Lopez,0.73,0,3629466,2022-05-22 20:00:00,Espanyol
747,90,,Keeper,280818,8302,Marko Dmitrovic,0.11,0,3629470,2022-05-22 22:00:00,Sevilla
748,90,,Keeper,660625,8315,Unai Simon,0.88,1,3629470,2022-05-22 22:00:00,Athletic Club
749,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.35,2,3629465,2022-05-22 22:00:00,Barcelona
750,90,,Keeper,245555,10205,Geronimo Rulli,0.51,0,3629465,2022-05-22 22:00:00,Villarreal
751,90,,Keeper,948800,10267,Giorgi Mamardashvili,0.27,0,3918017,2022-08-14 19:30:00,Valencia
752,90,,Keeper,246422,7732,Juan Carlos,1.17,1,3918017,2022-08-14 19:30:00,Girona
753,90,,Keeper,164020,9910,Agustin Marchesin,1.21,2,3918011,2022-08-13 17:00:00,Celta Vigo
754,90,,Keeper,486981,8385,Jeremias Ledesma,2.29,1,3918012,2022-08-14 17:30:00,Cadiz
755,90,,Keeper,616539,8560,Alex Remiro,0.07,0,3918012,2022-08-14 17:30:00,Real Sociedad
756,90,,Keeper,477589,9865,Fernando Martinez,3.25,2,3918014,2022-08-14 22:00:00,Almeria
757,90,,Keeper,170323,8633,Thibaut Courtois,0.69,1,3918014,2022-08-14 22:00:00,Real Madrid
758,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.43,0,3918009,2022-08-13 21:00:00,Barcelona
759,90,,Keeper,254241,8370,Stole Dimitrievski,1.62,0,3918009,2022-08-13 21:00:00,Rayo Vallecano
760,90,,Keeper,683762,8371,Sergio Herrera,1.06,1,3918013,2022-08-12 21:00:00,Osasuna
761,90,,Keeper,660625,8315,Unai Simon,0.42,0,3918008,2022-08-15 17:30:00,Athletic Club
762,90,,Keeper,435614,8661,Predrag Rajkovic,2.04,0,3918008,2022-08-15 17:30:00,Mallorca
763,90,,Keeper,581919,8305,David Soria,2.21,3,3918015,2022-08-15 19:30:00,Getafe
764,90,,Keeper,177126,9906,Jan Oblak,0,0,3918015,2022-08-15 19:30:00,Atletico Madrid
765,90,,Keeper,96623,10281,Sergio Asenjo,1.90,3,3918016,2022-08-13 19:00:00,Real Valladolid
766,90,,Keeper,245555,10205,Geronimo Rulli,0.61,0,3918016,2022-08-13 19:00:00,Villarreal
767,90,,Keeper,361717,8603,Rui Silva,0.15,0,3918010,2022-08-15 21:30:00,Real Betis
768,90,,Keeper,303353,10268,Edgar Badia,4.03,3,3918010,2022-08-15 21:30:00,Elche
769,90,,Keeper,340020,8302,Yassine Bounou,0.97,1,3917942,2022-08-19 22:00:00,Sevilla
770,90,,Keeper,96623,10281,Sergio Asenjo,0.95,1,3917942,2022-08-19 22:00:00,Real Valladolid
771,90,,Keeper,210114,8558,Benjamin Lecomte,0.83,2,3917941,2022-08-19 20:00:00,Espanyol
772,90,,Keeper,683762,8371,Sergio Herrera,0.29,0,3917946,2022-08-20 17:30:00,Osasuna
773,90,,Keeper,164020,9910,Agustin Marchesin,4.44,4,3917940,2022-08-20 22:00:00,Celta Vigo
774,90,,Keeper,170323,8633,Thibaut Courtois,1.23,1,3917940,2022-08-20 22:00:00,Real Madrid
775,90,,Keeper,435614,8661,Predrag Rajkovic,2.12,2,3917944,2022-08-20 19:30:00,Mallorca
776,90,,Keeper,361717,8603,Rui Silva,1.69,1,3917944,2022-08-20 19:30:00,Real Betis
777,90,,Keeper,616539,8560,Alex Remiro,3.13,4,3917943,2022-08-21 22:00:00,Real Sociedad
778,90,,Keeper,184554,8634,Marc-Andre ter Stegen,1.32,1,3917943,2022-08-21 22:00:00,Barcelona
779,90,,Keeper,660625,8315,Unai Simon,0,0,3917938,2022-08-21 17:30:00,Athletic Club
780,90,,Keeper,948800,10267,Giorgi Mamardashvili,0.99,1,3917938,2022-08-21 17:30:00,Valencia
781,90,,Keeper,177126,9906,Jan Oblak,2.05,2,3917939,2022-08-21 19:30:00,Atletico Madrid
782,90,,Keeper,245555,10205,Geronimo Rulli,1.20,0,3917939,2022-08-21 19:30:00,Villarreal
783,90,,Keeper,246422,7732,Juan Carlos,0.80,1,3917956,2022-08-26 20:00:00,Girona
784,90,,Keeper,164020,9910,Agustin Marchesin,0.26,0,3917956,2022-08-26 20:00:00,Celta Vigo
785,90,,Keeper,246422,7732,Juan Carlos,1.15,1,3917945,2022-08-22 22:00:00,Girona
786,90,,Keeper,581919,8305,David Soria,1.84,3,3917945,2022-08-22 22:00:00,Getafe
787,90,,Keeper,303353,10268,Edgar Badia,1.31,1,3917947,2022-08-22 20:00:00,Elche
788,90,,Keeper,477589,9865,Fernando Martinez,0.36,1,3917947,2022-08-22 20:00:00,Almeria
789,90,,Keeper,361717,8603,Rui Silva,0.52,0,3917949,2022-08-26 22:00:00,Real Betis
790,90,,Keeper,303353,10268,Edgar Badia,2.28,1,3917950,2022-08-27 17:30:00,Elche
791,90,,Keeper,616539,8560,Alex Remiro,1.44,0,3917950,2022-08-27 17:30:00,Real Sociedad
792,90,,Keeper,486981,8385,Jeremias Ledesma,2.91,4,3917954,2022-08-29 20:00:00,Cadiz
793,90,,Keeper,660625,8315,Unai Simon,0.25,0,3917954,2022-08-29 20:00:00,Athletic Club
794,90,,Keeper,254241,8370,Stole Dimitrievski,1.08,2,3917957,2022-08-27 19:30:00,Rayo Vallecano
795,90,,Keeper,435614,8661,Predrag Rajkovic,0,0,3917957,2022-08-27 19:30:00,Mallorca
796,90,,Keeper,477589,9865,Fernando Martinez,1.25,1,3917953,2022-08-27 22:00:00,Almeria
797,90,,Keeper,340020,8302,Yassine Bounou,2.72,2,3917953,2022-08-27 22:00:00,Sevilla
798,90,,Keeper,948800,10267,Giorgi Mamardashvili,1.88,1,3917955,2022-08-29 22:00:00,Valencia
799,90,,Keeper,177126,9906,Jan Oblak,0.16,0,3917955,2022-08-29 22:00:00,Atletico Madrid
800,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.81,0,3917948,2022-08-28 19:30:00,Barcelona
801,90,,Keeper,213684,10281,Jordi Masip,4.01,4,3917948,2022-08-28 19:30:00,Real Valladolid
802,89,,Keeper,210114,8558,Benjamin Lecomte,2.80,2,3917952,2022-08-28 22:00:00,Espanyol
803,90,,Keeper,581919,8305,David Soria,0.94,0,3917951,2022-08-28 17:30:00,Getafe
804,90,,Keeper,245555,10205,Geronimo Rulli,0.24,0,3917951,2022-08-28 17:30:00,Villarreal
